STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,DD_DIM,Data type,DD_ID,Criteria ID,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CRITERIA,Criteria,DECIMALS,Decimals,CONF_STATUS,Confidentiality status
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,SVK,Slovak Republic,A,Annual,PII_3104,Coverage of central functions to implement internal control and internal audit,PO,Points,_T,Total,_T,Total,2023,,9/11,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ESP,Spain,A,Annual,PII_3104,Coverage of central functions to implement internal control and internal audit,PO,Points,_T,Total,_T,Total,2023,,11/11,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CAN,Canada,A,Annual,PII_3105,Central reporting on internal control and internal audit,PO,Points,_T,Total,_T,Total,2023,,0/9,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CRI,Costa Rica,A,Annual,PII_3105,Central reporting on internal control and internal audit,PO,Points,_T,Total,_T,Total,2023,,2/9,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LUX,Luxembourg,A,Annual,PII_3106,Internal audit and risk-based approaches in practice,PO,Points,_T,Total,_T,Total,2023,,1/12,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ESP,Spain,A,Annual,PII_3106,Internal audit and risk-based approaches in practice,PO,Points,_T,Total,_T,Total,2023,,4/12,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,FRA,France,A,Annual,PII_3107,Use of integrity risk management in budget organisations in practice,PO,Points,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,MEX,Mexico,A,Annual,PII_3107,Use of integrity risk management in budget organisations in practice,PO,Points,_T,Total,_T,Total,2023,,0/11,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ARG,Argentina,A,Annual,PII_3108,Share of national budget organisations covered by internal audit,PO,Points,_T,Total,_T,Total,2023,,100/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LUX,Luxembourg,A,Annual,PII_3108,Share of national budget organisations covered by internal audit,PO,Points,_T,Total,_T,Total,2023,,Not tracking,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,AUT,Austria,A,Annual,PII_3109,Share of national budget organisations internally audited in the past five years,PO,Points,_T,Total,_T,Total,2023,,Not tracking,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,FIN,Finland,A,Annual,PII_3109,Share of national budget organisations internally audited in the past five years,PO,Points,_T,Total,_T,Total,2023,,Not tracking,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,GRC,Greece,A,Annual,PII_3109,Share of national budget organisations internally audited in the past five years,PO,Points,_T,Total,_T,Total,2023,,20/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,MEX,Mexico,A,Annual,PII_3109,Share of national budget organisations internally audited in the past five years,PO,Points,_T,Total,_T,Total,2023,,100/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,JPN,Japan,A,Annual,PII_310,Effectiveness of internal control and risk management,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LTU,Lithuania,A,Annual,PII_310,Effectiveness of internal control and risk management,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,PER,Peru,A,Annual,PII_310,Effectiveness of internal control and risk management,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CHL,Chile,A,Annual,PII_3101,Regulatory framework for internal control,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,70,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,MEX,Mexico,A,Annual,PII_3101,Regulatory framework for internal control,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,EST,Estonia,A,Annual,PII_31010,Adoption rate for internal audit recommendations,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,98,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,DEU,Germany,A,Annual,PII_31010,Adoption rate for internal audit recommendations,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,SWE,Sweden,A,Annual,PII_31010,Adoption rate for internal audit recommendations,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,90,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,COL,Colombia,A,Annual,PII_31011,Implementation rate for internal audit recommendations,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,TUR,Türkiye,A,Annual,PII_31011,Implementation rate for internal audit recommendations,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Not tracking,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CAN,Canada,A,Annual,PII_3102,Regulatory framework for internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,60,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,EST,Estonia,A,Annual,PII_3102,Regulatory framework for internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,70,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LTU,Lithuania,A,Annual,PII_3102,Regulatory framework for internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,PER,Peru,A,Annual,PII_3102,Regulatory framework for internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,0,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,BEL,Belgium,A,Annual,PII_3104,Coverage of central functions to implement internal control and internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CAN,Canada,A,Annual,PII_3104,Coverage of central functions to implement internal control and internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,82,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,HUN,Hungary,A,Annual,PII_3105,Central reporting on internal control and internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ITA,Italy,A,Annual,PII_3105,Central reporting on internal control and internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LVA,Latvia,A,Annual,PII_3105,Central reporting on internal control and internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,67,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LUX,Luxembourg,A,Annual,PII_3105,Central reporting on internal control and internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,0,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,COL,Colombia,A,Annual,PII_3106,Internal audit and risk-based approaches in practice,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,FRA,France,A,Annual,PII_3106,Internal audit and risk-based approaches in practice,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,IRL,Ireland,A,Annual,PII_3106,Internal audit and risk-based approaches in practice,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,33,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,MEX,Mexico,A,Annual,PII_3106,Internal audit and risk-based approaches in practice,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,0,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,KOR,Korea,A,Annual,PII_3107,Use of integrity risk management in budget organisations in practice,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,0,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LVA,Latvia,A,Annual,PII_3107,Use of integrity risk management in budget organisations in practice,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,36,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LTU,Lithuania,A,Annual,PII_3107,Use of integrity risk management in budget organisations in practice,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,82,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LUX,Luxembourg,A,Annual,PII_3107,Use of integrity risk management in budget organisations in practice,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,0,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,NOR,Norway,A,Annual,PII_3107,Use of integrity risk management in budget organisations in practice,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,PER,Peru,A,Annual,PII_3107,Use of integrity risk management in budget organisations in practice,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,0,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,AUT,Austria,A,Annual,PII_3108,Share of national budget organisations covered by internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Not tracking,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CHL,Chile,A,Annual,PII_3108,Share of national budget organisations covered by internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,92,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,IRL,Ireland,A,Annual,PII_3108,Share of national budget organisations covered by internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,MEX,Mexico,A,Annual,PII_3108,Share of national budget organisations covered by internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,NLD,Netherlands,A,Annual,PII_3108,Share of national budget organisations covered by internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CHE,Switzerland,A,Annual,PII_3108,Share of national budget organisations covered by internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Not tracking,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,KOR,Korea,A,Annual,PII_3109,Share of national budget organisations internally audited in the past five years,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,98,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,PER,Peru,A,Annual,PII_3109,Share of national budget organisations internally audited in the past five years,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,0,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,BEL,Belgium,A,Annual,PII_313,Accountability of public policymaking,PO,Points,_T,Total,_T,Total,2022,,,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,COL,Colombia,A,Annual,PII_313,Accountability of public policymaking,PO,Points,_T,Total,_T,Total,2022,,,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CRI,Costa Rica,A,Annual,PII_313,Accountability of public policymaking,PO,Points,_T,Total,_T,Total,2022,,,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LUX,Luxembourg,A,Annual,PII_3131,"Regulatory framework for access to information, open data and public consultation",PO,Points,_T,Total,_T,Total,2022,,7/13,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,BRA,Brazil,A,Annual,PII_31310,Draft laws sent for written public consultation,PO,Points,_T,Total,_T,Total,2022,,57/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CHL,Chile,A,Annual,PII_31310,Draft laws sent for written public consultation,PO,Points,_T,Total,_T,Total,2022,,3/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,KOR,Korea,A,Annual,PII_31310,Draft laws sent for written public consultation,PO,Points,_T,Total,_T,Total,2022,,93/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,NLD,Netherlands,A,Annual,PII_31310,Draft laws sent for written public consultation,PO,Points,_T,Total,_T,Total,2022,,39/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,AUS,Australia,A,Annual,PII_31311,Legislative stability,PO,Points,_T,Total,_T,Total,2022,,99/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,EST,Estonia,A,Annual,PII_31311,Legislative stability,PO,Points,_T,Total,_T,Total,2022,,100/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,JPN,Japan,A,Annual,PII_31311,Legislative stability,PO,Points,_T,Total,_T,Total,2022,,97/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LTU,Lithuania,A,Annual,PII_31311,Legislative stability,PO,Points,_T,Total,_T,Total,2022,,97/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,PER,Peru,A,Annual,PII_31311,Legislative stability,PO,Points,_T,Total,_T,Total,2022,,100/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ISL,Iceland,A,Annual,PII_31314,Post-employment integrity in practice (ministers),PO,Points,_T,Total,_T,Total,2022,,Not tracking,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,BRA,Brazil,A,Annual,PII_31315,Post-employment integrity in practice (top officials),PO,Points,_T,Total,_T,Total,2022,,68/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,NOR,Norway,A,Annual,PII_31315,Post-employment integrity in practice (top officials),PO,Points,_T,Total,_T,Total,2022,,92/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,SVN,Slovenia,A,Annual,PII_31315,Post-employment integrity in practice (top officials),PO,Points,_T,Total,_T,Total,2022,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ITA,Italy,A,Annual,PII_31316,Trust in government,PO,Points,_T,Total,_T,Total,2022,,Not available,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LVA,Latvia,A,Annual,PII_31316,Trust in government,PO,Points,_T,Total,_T,Total,2022,,25/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,NOR,Norway,A,Annual,PII_31316,Trust in government,PO,Points,_T,Total,_T,Total,2022,,64/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,IRL,Ireland,A,Annual,PII_31317,Trust in parliament,PO,Points,_T,Total,_T,Total,2022,,51/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,NLD,Netherlands,A,Annual,PII_31317,Trust in parliament,PO,Points,_T,Total,_T,Total,2022,,43/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,SVK,Slovak Republic,A,Annual,PII_31317,Trust in parliament,PO,Points,_T,Total,_T,Total,2022,,Not available,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,USA,United States,A,Annual,PII_31317,Trust in parliament,PO,Points,_T,Total,_T,Total,2022,,Not available,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CHL,Chile,A,Annual,PII_3132,"Regulatory framework for transparency in lobbying, conflict-of-interest and political finance",PO,Points,_T,Total,_T,Total,2022,,20/24,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,JPN,Japan,A,Annual,PII_3132,"Regulatory framework for transparency in lobbying, conflict-of-interest and political finance",PO,Points,_T,Total,_T,Total,2022,,15/24,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ARG,Argentina,A,Annual,PII_3133,Coverage of basic functions to implement access to information and open data,PO,Points,_T,Total,_T,Total,2022,,7/8,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ISR,Israel,A,Annual,PII_3133,Coverage of basic functions to implement access to information and open data,PO,Points,_T,Total,_T,Total,2022,,6/8,,A,Normal value,0,Units,_T,Total,0,Zero,,
